"Country","ParticipantName","Address","City","BIC","Readiness Date","Scheme Leaving Date","Scheme Options"
"GERMANY","ING-DiBa AG","Theodor-Heuss-Allee 2","Frankfurt/Main","INGDDEFFXXX","2021-10-10","",""
"GERMANY","INTERNATIONALES BANKHAUS BODENSEE AG","Otto-Lilienthal-Str. 8","FRIEDRICHSHAFEN","IBBFDE81XXX","2009-11-02","",""
"GERMANY","INVESTITIONS- UND STRUKTURBANK RHEINLAND-PFALZ (ISB) GMBH","HOLZHOFSTRASSE 4","MAINZ","ISBRDE55XXX","2013-10-07","",""
"GERMANY","INVESTITIONSBANK BERLIN","BUNDESALLEE 210","BERLIN","IBBBDEBBXXX","2012-03-05","",""
"GERMANY","INVESTITIONSBANK DES LANDES BRANDENBURG","Babelsberger Strasse 21","POTSDAM","ILBXDE8XXXX","2010-11-01","",""
"GERMANY","Investitionsbank Sachsen-Anhalt","Domplatz 12","Magdeburg","NOLADE21LSA","2023-03-13","",""
"GERMANY","Isbank AG","Zeil 123","Frankfurt am Main","ISBKDEFXXXX","2010-11-01","",""
"GERMANY","J.P.MORGAN SE","Taunustor 1","FRANKFURT AM MAIN","CHASDEFXXXX","2009-11-02","",""
"GERMANY","JOH. BERENBERG GOSSLER UND CO.KG","Neuer Jungfernstieg 20","Hamburg","BEGODEHHXXX","2009-11-02","",""
"GERMANY","Kasseler Sparkasse","Wolfsschlucht 9","Kassel","HELADEF1KAS","2010-11-01","",""
"GERMANY","KEB Hana Bank (D) Aktiengesellschaft","BOCKENHEIMER LANDSTRASSE 51-53","FRANKFURT AM MAIN","KOEXDEFAXXX","2010-02-01","",""
"GERMANY","Kfw BANKENGRUPPE","5-9, PALMENGARTENSTRASSE","FRANKFURT AM MAIN","KFWIDEFFXXX","2010-11-01","",""
"GERMANY","Kieler Volksbank eG","Europaplatz 5","Kiel","GENODEF1KIL","2009-11-02","",""
"GERMANY","Kreis- und Stadsparkasse Unna-Kamen","Bahnhofstrasse 37","Unna","WELADED1UNN","2010-11-01","",""
"GERMANY","Kreis- und Stadtsparkasse Erding-Dorfen","Alois-Schiessl-Platz 4","Erding","BYLADEM1ERD","2010-11-01","",""
"GERMANY","Kreis- und Stadtsparkasse Wasserburg am Inn","Rosenheimer Str. 1","Wasserburg am Inn","BYLADEM1WSB","2010-11-01","",""
"GERMANY","Kreissparkasse Ahrweiler","Wilhelmstrasse 1","Bad Neuenahr-Ahrweiler","MALADE51AHR","2010-11-01","",""
"GERMANY","Kreissparkasse Anhalt-Bitterfeld","Lindenstr. 27","Bitterfeld-Wolfen","NOLADE21BTF","2010-11-01","",""
"GERMANY","Kreissparkasse Bautzen","Kornmarkt 1","Bautzen","SOLADES1BAT","2010-11-01","",""
"GERMANY","Kreissparkasse Bersenbrueck","Lindenstr. 4","Bersenbrueck","NOLADE21BEB","2010-11-01","",""
"GERMANY","Kreissparkasse Biberach","Zeppelinring 27 - 29","Biberach","SBCRDE66XXX","2010-11-01","",""
"GERMANY","Kreissparkasse Birkenfeld","Auf der Idar 2","Idar-Oberstein","BILADE55XXX","2010-11-01","",""
"GERMANY","Kreissparkasse Bitburg- Pruem","Triererstr. 46","Bitburg","MALADE51BIT","2010-11-01","",""
"GERMANY","Kreissparkasse Boeblingen","Wolfgang-Brumme-Allee 1","Boeblingen","BBKRDE6BXXX","2010-11-01","",""
"GERMANY","Kreissparkasse Boerde","Lindenstr. 17-18","Oschersleben","NOLADE21HDL","2010-11-01","",""
"GERMANY","Kreissparkasse Diepholz","Wellestr. 24","Diepholz","BRLADE21SYK","2010-11-01","",""
"GERMANY","Kreissparkasse Doebeln","Erich-Heckel-Platz 1","Doebeln","SOLADES1DLN","2010-11-01","",""
"GERMANY","Kreissparkasse Duesseldorf","Kasernenstrasse 69","Duesseldorf","WELADED1KSD","2010-11-01","",""
"GERMANY","Kreissparkasse Eichsfeld","Franz-Weinrich-Strasse 1","Leinfelde-Worbis","HELADEF1EIC","2010-11-01","",""
"GERMANY","Kreissparkasse Esslingen-Nuertingen","Bahnhofstrasse 8","Esslingen","ESSLDE66XXX","2010-11-01","",""
"GERMANY","Kreissparkasse Euskirchen","Von-Siemens-Strasse 8","Euskirchen","WELADED1EUS","2010-11-01","",""
"GERMANY","Kreissparkasse Fallingbostel in Walsrode","Moorstrasse 1","Walsrode","NOLADE21WAL","2010-11-01","",""
"GERMANY","Kreissparkasse Freudenstadt","Stuttgarter strasse 31","Freudenstadt","SOLADES1FDS","2010-11-01","",""
"GERMANY","Kreissparkasse Gelnhausen","Barbarossastrasse 2","Gelnhausen","HELADEF1GEL","2010-11-01","",""
"GERMANY","Kreissparkasse Goeppingen","Marktstrasse 2","Goeppingen","GOPSDE6GXXX","2010-11-01","",""
"GERMANY","Kreissparkasse Gotha","Lutherstrasse 2-4","Gotha","HELADEF1GTH","2010-11-01","",""
"GERMANY","Kreissparkasse Grafschaft Bentheim zu Nordhorn","Postfach 1749","Nordhorn","NOLADE21NOH","2010-11-01","",""
"GERMANY","Kreissparkasse Gross-Gerau","Darmstaedter Str. 22","Gross-Gerau","HELADEF1GRG","2010-11-01","",""
"GERMANY","Kreissparkasse Halle-Wiedenbrueck","Wasserstrasse 8 - 12","Rheda-Wiedenbrueck","WELADED1WDB","2010-11-01","",""
"GERMANY","Kreissparkasse Heidenheim","Schnaitheimer strasse 12","Heidenheim","SOLADES1HDH","2010-11-01","",""
"GERMANY","Kreissparkasse Heilbronn","Am Wollhaus 14","Heilbronn","HEISDE66XXX","2010-11-01","",""
"GERMANY","Kreissparkasse Heinsberg","Dr.-Eberle-Platz 1","Erkelenz","WELADED1ERK","2010-11-01","",""
"GERMANY","Kreissparkasse Herzogtum-Lauenburg","Am Markt 4-5","Ratzeburg","NOLADE21RZB","2010-11-01","",""
"GERMANY","Kreissparkasse Hildburghausen","Friedrich-Rueckert-Str. 14-18","Hildburghausen","HELADEF1HIL","2010-11-01","",""
"GERMANY","Kreissparkasse Kelheim","Schaefflerstr. 3","Kelheim","BYLADEM1KEH","2010-11-01","",""
"GERMANY","Kreissparkasse Koeln","Neumarkt 18-24","Koeln","COKSDE33XXX","2010-11-01","",""
"GERMANY","Kreissparkasse Kusel","Gartenstr. 4","Kusel","MALADE51KUS","2010-11-01","",""
"GERMANY","Kreissparkasse Limburg","Schiede 41","Limburg/Lahn","HELADEF1LIM","2010-11-01","",""
"GERMANY","Kreissparkasse Ludwigsburg","Schillerplatz 6","Ludwigsburg","SOLADES1LBG","2010-11-01","",""
"GERMANY","Kreissparkasse Mayen","St.-Veit-strasse 22-24","Mayen","MALADE51MYN","2010-11-01","",""
"GERMANY","Kreissparkasse Melle","Muehlenstr. 28","Melle","NOLADE21MEL","2010-11-01","",""
"GERMANY","Kreissparkasse Miesbach-Tegernsee","Bahnhofplatz 2","Miesbach","BYLADEM1MIB","2010-11-01","",""
"GERMANY","Kreissparkasse Muenchen-Starnberg Ebersberg","Sendlinger-Tor-Platz 1","Muenchen","BYLADEM1KMS","2010-11-01","",""
"GERMANY","Kreissparkasse Nordhausen","Kornmarkt 9","Nordhausen","HELADEF1NOR","2010-11-01","",""
"GERMANY","Kreissparkasse Northeim","Am Muenster 29","Northeim","NOLADE21NOM","2010-11-01","",""
"GERMANY","Kreissparkasse Ostalb","Bahnhofstrasse 4","Aalen","OASPDE6AXXX","2010-11-01","",""
"GERMANY","Kreissparkasse Ravensburg","Meersburger strasse 1","Ravensburg","SOLADES1RVB","2010-11-01","",""
"GERMANY","Kreissparkasse Reutlingen","Tuebinger strasse 74","Reutlingen","SOLADES1REU","2010-11-01","",""
"GERMANY","Kreissparkasse Rhein-Hunsrueck","Vor dem Tor 1","Simmern","MALADE51SIM","2010-11-01","",""
"GERMANY","Kreissparkasse Rottweil","Koenigstrasse 44","Rottweil","SOLADES1RWL","2010-11-01","",""
"GERMANY","Kreissparkasse Saale-Orla","Am Sparkassenplatz 1","Schleiz","HELADEF1SOK","2010-11-01","",""
"GERMANY","Kreissparkasse Saalfeld-Rudolstadt","Markt 20","Saalfeld","HELADEF1SAR","2010-11-01","",""
"GERMANY","Kreissparkasse Saarlouis","Kleiner Markt","Saarlouis","KRSADE55XXX","2010-11-01","",""
"GERMANY","Kreissparkasse Saarpfalz","Talstr. 30","Homburg","SALADE51HOM","2010-11-01","",""
"GERMANY","Kreissparkasse Schluechtern","Obertorstrasse 45","Schluechtern","HELADEF1SLU","2010-11-01","",""
"GERMANY","Kreissparkasse Schwalm-Eder","Sparkassenplatz 1","Melsungen","HELADEF1MEG","2010-11-01","",""
"GERMANY","Kreissparkasse Soltau","Ruehberg 9-11","Soltau","NOLADE21SOL","2010-11-01","",""
"GERMANY","Kreissparkasse St. Wendel","Bahnhofstrasse 21-25","St. Wendel","SALADE51WND","2010-11-01","",""
"GERMANY","Kreissparkasse Stade","Gr. Schmiedestr. 12","Stade","NOLADE21STK","2010-11-01","",""
"GERMANY","Kreissparkasse Steinfurt","Bachstrasse 14","Ibbenbueren","WELADED1STF","2010-11-01","",""
"GERMANY","Kreissparkasse Stendal","Arneburger Str. 28","Stendal","NOLADE21SDL","2010-11-01","",""
"GERMANY","Kreissparkasse Traunstein-Trostberg","Postfach 1469","Traunstein","BYLADEM1TST","2010-11-01","",""
"GERMANY","Kreissparkasse Tuebingen","Muehlbackerstrasse 2","Tuebingen","SOLADES1TUB","2010-11-01","",""
"GERMANY","Kreissparkasse Tuttlingen","Bahnhofstrasse 89 - 91","Tuttlingen","SOLADES1TUT","2010-11-01","",""
"GERMANY","Kreissparkasse Verden","Ostertorstrasse 16","Verden","BRLADE21VER","2010-11-01","",""
"GERMANY","Kreissparkasse Vulkaneifel","Leopoldstr. 13","Daun","MALADE51DAU","2010-11-01","",""
"GERMANY","Kreissparkasse Waiblingen","Alter Postplatz 8","Waiblingen","SOLADES1WBN","2010-11-01","",""
"GERMANY","Kreissparkasse Weilburg","Odersbacher Weg 1","Weilburg","HELADEF1WEI","2010-11-01","",""
"GERMANY","KT BANK AG","Platz der Einheit 2","Frankfurt","KTAGDEFFXXX","2015-08-03","",""
"GERMANY","Kurhessische Landbank eG","Druseltalstraße 31","Kassel","GENODEF1KS2","2009-11-02","",""
"GERMANY","Kyffhaeusersparkasse Artern-Sondershausen","Ulrich-von-Hutten-Str. 19","Sondershausen","HELADEF1KYF","2010-11-01","",""
"GERMANY","Landbank Horlofftal eG","Bingenheimer Str 36-38","Reichelsheim","GENODE51REW","2009-11-02","",""
"GERMANY","Landesbank Baden-Wuerttemberg (LBBW)","Am Hauptbahnhof 2","Stuttgart","SOLADESTXXX","2009-11-02","",""
"GERMANY","Landesbank Hessen-Thueringen (Helaba)","Neue Mainzer Str. 52-58","Frankfurt","HELADEFFXXX","2009-11-02","",""
"GERMANY","Landesbank Saar (SaarLB)","Ursulinenstrasse 2","Saarbruecken","SALADE55XXX","2010-11-01","",""
"GERMANY","LANDESKREDITBANK BADEN-WUERTTEMBERG-FOERDERBANK (L-Bank)","Zahlungsverkehr","KARLSRUHE","LKBWDE6KXXX","2010-11-01","",""
"GERMANY","Landessparkasse zu Oldenburg","Berliner Platz 1","Oldenburg","SLZODE22XXX","2010-11-01","",""
"GERMANY","LANDWIRTSCHAFTLICHE RENTENBANK","Theodor-Heuss-Allee 80","FRANKFURT AM MAIN","LAREDEFFXXX","2010-11-01","",""
"GERMANY","Leipziger Volksbank eG","Schillerstr. 3","Leipzig","GENODEF1LVB","2009-11-02","",""
"GERMANY","levoBank eG","Poststr. 1","Lebach","GENODE51LEB","2009-11-02","",""
"GERMANY","LFA FOERDERBANK BAYERN","17, KOENIGINSTRASSE","MUENCHEN","LFFBDEMMXXX","2010-08-31","",""
"GERMANY","LIGA Bank eG","Dr-Theobald-Schrems-Str 3","Regensburg","GENODEF1M05","2009-11-02","",""
"GERMANY","M.M. Warburg & CO","Ferdinandstrasse 75","Hamburg","WBWCDEHHXXX","2009-11-02","",""
"GERMANY","Maerkische Bank eG","Bahnhofstr. 21","Hagen","GENODEM1HGN","2009-11-02","",""
"GERMANY","Marcard, Stein & Co AG","Ballindamm 36","Hamburg","MCRDDEHHXXX","2010-02-01","",""
"GERMANY","meine Volksbank Raiffeisenbank eG","Tegernseestr. 20","Rosenheim","GENODEF1VRR","2009-11-02","",""
"GERMANY","Mendener Bank eG","Heidestrasse 80","Menden","GENODEM1MEN","2009-11-02","",""
"GERMANY","MERKUR BANK KGaA","Bayerstrasse 33","Muenchen","GENODEF1M06","2009-11-02","",""
"GERMANY","Middle East Bank, Munich Branch","Landsberger Strasse 406","Munich","KHMIDEMMXXX","2019-03-06","",""
"GERMANY","Mittelbrandenburgische Sparkasse in Potsdam","Saarmunder Str. 61","Potsdam","WELADED1PMB","2010-11-01","",""
"GERMANY","MKB Mittelrheinische Bank GmbH","Ferdinand-Sauerbruch-Str. 7","Koblenz","MKBKDE51XXX","2013-07-08","",""
"GERMANY","MKB Mittelstandskreditbank AG","Fangdieckstrasse 45","Hamburg","GENODEF1MKB","2009-11-02","",""
"GERMANY","MLP Banking AG","Alte Heer Str. 40","Wiesloch","MLPBDE61XXX","2009-11-02","",""
"GERMANY","Muenchner Bank eG","Richard-Strauss-Straße 82","München","GENODEF1M01","2009-11-02","",""
"GERMANY","Mueritz-Sparkasse","Friedensstrasse 9-10","Waren(Mueritz)","NOLADE21WRN","2010-11-01","",""
"GERMANY","Nassauische Sparkasse (Naspa)","Rheinstr. 42-46","Wiesbaden","NASSDE55XXX","2010-11-01","",""
"GERMANY","National-Bank Aktiengesellschaft","Theaterplatz 8","Essen","NBAGDE3EXXX","2009-11-02","",""
"GERMANY","Navy Federal Credit Union","Navy Federal Credit Union, Postfach 140154","Wiesbaden","MNBIDEF1XXX","2025-02-03","",""
"GERMANY","Niederrheinische Sparkasse RheinLippe","Bismarckstr. 5","Wesel","WELADED1WES","2010-11-01","",""
"GERMANY","Nord-Ostsee Sparkasse","Holm 22-28","Flensburg","NOLADE21NOS","2010-11-01","",""
"GERMANY","Norddeutsche Landesbank Girozentrale","Friedrichswall 10","Hannover","NOLADE2HXXX","2010-11-01","",""
"GERMANY","NRW. BANK","KAVALLERIESTR. 22","DUESSELDORF","NRWBDEDMXXX","2013-04-08","",""
"GERMANY","ODDO BHF SE","Gallusanlage 8","Frankfurt/Main","BHFBDEFFXXX","2010-11-01","",""
"GERMANY","Oldenburger Volksbank eG","Lange Str 8-9","Oldenburg","GENODEF1EDE","2009-11-02","",""
"GERMANY","Oldenburgische Landesbank AG","Stau 15-17","Oldenburg","OLBODEH2XXX","2009-11-02","",""
"GERMANY","Onstmettinger Bank eG","Heinrich-Heine-Str 17","Albstadt","GENODES1ONS","2009-11-02","",""
"GERMANY","Ostfriesische Volksbank eG","Muehlenstr. 6-12","Leer","GENODEF1LER","2009-11-02","",""
"GERMANY","Ostsaechsische Sparkasse Dresden","Guentzplatz 5","Dresden","OSDDDE81XXX","2010-11-01","",""
"GERMANY","OstseeSparkasse Rostock","Am Voegenteich 23","Rostock","NOLADE21ROS","2010-11-01","",""
"GERMANY","Otto M. Schroeder Bank AG","Axel-Springer-Platz 3","Hamburg","OSCBDEH1XXX","2024-12-02","",""
"GERMANY","Pax-Bank für Kirche und Caritas eG","Kamp 17","Paderborn","GENODED1PAX","2009-11-02","",""
"GERMANY","PAYCENTER GMBH","MAX-LEHNERSTRASSE 1A","FREISING","PAGMDEM1XXX","2013-11-04","",""
"GERMANY","PSD Bank Berlin-Brandenburg eG","Handjerystr. 34-36","Berlin","GENODEF1P01","2009-11-02","",""
"GERMANY","PSD Bank Braunschweig eG","Altstadtmarkt 11","Braunschweig","GENODEF1P02","2009-11-02","",""
"GERMANY","PSD Bank Hannover eG","Jathostr 11","Hannover","GENODEF1P09","2009-11-02","",""
"GERMANY","PSD Bank Hessen-Thueringen eG","Mergenthalerallee 31-33","Eschborn","GENODEF1P06","2009-11-02","",""
"GERMANY","PSD Bank Karlsruhe-Neustadt eG","Philipp-Reis-Str. 1","Karlsruhe","GENODEF1P10","2009-11-02","",""
"GERMANY","PSD Bank Koblenz eG","Casinostr. 51","Koblenz","GENODEF1P12","2009-11-02","",""
"GERMANY","PSD Bank Muenchen eG","Max-Hempel-Strasse 5","Augsburg","GENODEF1P14","2009-11-02","",""
"GERMANY","PSD Bank Nord eG","Schlossstr 10","Hamburg","GENODEF1P08","2009-11-02","",""
"GERMANY","PSD Bank Nuernberg eG","Willy-Brandt-Platz 8","Nuernberg","GENODEF1P17","2009-11-02","",""
"GERMANY","PSD Bank Rhein-Ruhr eG","Bismarckstr 102","Duesseldorf","GENODEF1P05","2009-11-02","",""
"GERMANY","PSD Bank RheinNeckarSaar eG","Deckerstr 37-39","Stuttgart","GENODEF1P20","2009-11-02","",""
"GERMANY","PSD Bank West eG","Laurenzplatz 2","Koeln","GENODEF1P13","2009-11-02","",""
"GERMANY","Quirin Privatbank AG","KURFURSTENDAMM 119","BERLIN","QUBKDEBBXXX","2013-11-04","",""
"GERMANY","Raiffeisen - meine Bank eG","Heidecker Str.2","Hilpoltstein","GENODEF1FYS","2009-11-02","",""
"GERMANY","Raiffeisen Privatbank eG","Alte Bahnhofstr. 10","Wiesloch","GENODE61WIB","2009-11-02","",""
"GERMANY","Raiffeisen Spar+Kreditbank eG","Bahnhofstr 8","Lauf","GENODEF1LAU","2009-11-02","",""
"GERMANY","Raiffeisen-Bank Eschweiler eG","Franzstr 8-10","Eschweiler","GENODED1RSC","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank Bad Staffelstein eG","Bahnhofstr. 3","Bad Staffelstein","GENODEF1SFF","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank Donauwoerth eG","Hindenburgstr. 8","Donauwoerth","GENODEF1DON","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank Ebersberg eG","Marktplatz 1","Grafing","GENODEF1ASG","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank eG","Markt 24-27","Aurich","GENODEF1UPL","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank Fresena eG","Osterstrasse 96","Norden","GENODEF1MAR","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank Hassberge eG","Hauptstr. 29","Hassfurt","GENODEF1HAS","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank Hermsdorfer Kreuz eG","Eisenberger Str 66","Hermsdorf","GENODEF1HMF","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank Neustadt eG","Hagener Str. 44","Neustadt","GENODEF1NST","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank Oder-Spree eG","Breite Str. 39","Beeskow","GENODEF1BKW","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank Ries eG","Bei den Kornschrannen 4","Noerdlingen","GENODEF1NOE","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank Tuessling-Unterneukirchen eG","Marktplatz 23-24","Tuessling","GENODEF1TUS","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank Varel-Nordenham eG","Buergermeister-Heidenreich-Str 5","Varel","GENODEF1VAR","2009-11-02","",""
"GERMANY","Raiffeisen-Volksbank Wemding eG","Wallfahrtstr 8","Wemding","GENODEF1WDN","2009-11-02","",""
"GERMANY","Raiffeisenbank  Wegscheid eG","Marktstr. 16","Wegscheid","GENODEF1WSD","2009-11-02","",""
"GERMANY","Raiffeisenbank ""Nahe"" eG""","Hauptstr 11-13","Fischbach","GENODED1FIN","2009-11-02","",""
"GERMANY","Raiffeisenbank Aichhalden-Hardt-Sulgen eG","Schramberger Str. 10","Hardt","GENODES1HAR","2009-11-02","",""
"GERMANY","Raiffeisenbank Aidlingen eG","Hauptstrasse 8","Aidlingen","GENODES1AID","2009-11-02","",""
"GERMANY","Raiffeisenbank Aindling eG","Hauptstr. 17","Aindling","GENODEF1AIL","2009-11-02","",""
"GERMANY","Raiffeisenbank Aitrang-Ruderatshofen eG","Lindenstr 32","Aitrang","GENODEF1AIT","2009-11-02","",""
"GERMANY","Raiffeisenbank Alteglofsheim-Hagelstadt eG","Langenerlinger Str 27","Hagelstadt","GENODEF1HGA","2009-11-02","",""
"GERMANY","Raiffeisenbank Altmühl-Jura eG","Marktplatz 9","Greding","GENODEF1GDG","2009-11-02","",""
"GERMANY","Raiffeisenbank Altschweier eG","Herrenbergstr. 2","Buehl","GENODE61ALR","2009-11-02","",""
"GERMANY","Raiffeisenbank Alxing-Bruck eG","Dorfstr 8","Bruck","GENODEF1ALX","2009-11-02","",""
"GERMANY","Raiffeisenbank Am Kulm eG","Bahnhofstr. 13","Speichersdorf","GENODEF1SPK","2009-11-02","",""
"GERMANY","Raiffeisenbank Anger eG","Dorfplatz 17","Anger","GENODEF1AGE","2009-11-02","",""
"GERMANY","Raiffeisenbank Aresing-Gerolsbach eG","Schrobenhausener Str 2","Gerolsbach","GENODEF1GSB","2009-11-02","",""
"GERMANY","Raiffeisenbank Arnstorf eG","Oberer Markt 21","Arnstorf","GENODEF1ARF","2009-11-02","",""
"GERMANY","Raiffeisenbank Aschau-Samerberg eG","Kampenwandstr 37","Aschau","GENODEF1ASU","2009-11-02","",""
"GERMANY","Raiffeisenbank Auerbach-Freihung eG","Oberer Marktplatz 13","Auerbach/Opf.","GENODEF1AUO","2009-11-02","",""
"GERMANY","Raiffeisenbank Augsburger Land West eG","Augsburger Str. 12","Zusmarshausen","GENODEF1ZUS","2009-11-02","",""
"GERMANY","Raiffeisenbank Bad Koetzting eG","Zeltendorfer Weg 11","Bad Koetzting","GENODEF1KTZ","2009-11-02","",""
"GERMANY","Raiffeisenbank Bad Saulgau eG","Hauptstr 115","Bad Saulgau","GENODES1SAG","2009-11-02","",""
"GERMANY","Raiffeisenbank Bad Schussenried - Aulendorf eG","Hauptstraße 90","Aulendorf","GENODES1RBS","2009-11-02","",""
"GERMANY","Raiffeisenbank Bad Windsheim eG","Bahnhofplatz 1","Bad Windsheim","GENODEF1WDS","2009-11-02","",""
"GERMANY","Raiffeisenbank Baisweil-Eggenthal-Friesenried eG","Im Tal 1","Eggenthal","GENODEF1EGB","2009-11-02","",""
"GERMANY","Raiffeisenbank Bechhofen eG","Ansbacher Str 34","Bechhofen","GENODEF1BEH","2009-11-02","",""
"GERMANY","Raiffeisenbank Berghuelen eG","Meergaessle 1","Berghuelen","GENODES1BGH","2009-11-02","",""
"GERMANY","Raiffeisenbank Beuerberg-Eurasburg eG","Klosterstr 3","Eurasburg","GENODEF1EUR","2009-11-02","",""
"GERMANY","Raiffeisenbank Bidingen eG","Tremmelschwanger Str. 11","Bidingen","GENODEF1BIN","2009-11-02","",""
"GERMANY","Raiffeisenbank Biebergrund-Petersberg eG","Im Heiligengarten 3","Petersberg","GENODEF1PBG","2009-11-02","",""
"GERMANY","Raiffeisenbank Bobingen eG","Hochstr. 11","Bobingen","GENODEF1BOI","2009-11-02","",""
"GERMANY","Raiffeisenbank Boellingertal eG","Am Ratsplatz 1","Heilbronn","GENODES1BOE","2009-11-02","",""
"GERMANY","Raiffeisenbank Buch-Eching eG","Hauptstrasse 14","Eching","GENODEF1EBV","2009-11-02","",""
"GERMANY","Raiffeisenbank Buehlertal eG","Eschenauer Strasse 5","Vellberg","GENODES1RVG","2009-11-02","",""
"GERMANY","Raiffeisenbank Buetthard-Gaukoenigshofen eG","Raiffeisenstr 8","Buetthard","GENODEF1BHD","2009-11-02","",""
"GERMANY","Raiffeisenbank Burgebrach-Stegaurach eG","Hauptstr 33","Burgebrach","GENODEF1BGB","2009-11-02","",""
"GERMANY","Raiffeisenbank Butjadingen-Abbehausen eG","Butjadinger Str. 63","Butjadingen","GENODEF1BUT","2009-11-02","",""
"GERMANY","RAIFFEISENBANK CHAMER LAND EG","Schwanenstr. 17-19","Cham","GENODEF1CHA","2009-11-02","",""
"GERMANY","Raiffeisenbank Chiemgau-Nord-Obing eG","Bahnhofstr. 1","Obing","GENODEF1SBC","2009-11-02","",""
"GERMANY","Raiffeisenbank Denzlingen-Sexau eG","Hindenburgstr. 77","Denzlingen","GENODE61DEN","2009-11-02","",""
"GERMANY","Raiffeisenbank Dietersheim und Umgebung eG","Raiffeisenstr.2","Dietersheim","GENODEF1DIM","2009-11-02","",""
"GERMANY","Raiffeisenbank Donau-Heuberg eG","Am Gewerbering 1","Muehlheim","GENODES1RDH","2009-11-02","",""
"GERMANY","Raiffeisenbank DreiFranken eG","Raiffeisenplatz 1","Hessdorf","GENODEF1HSE","2009-11-02","",""
"GERMANY","Raiffeisenbank eG","Dorfstrasse 20","Seestermuehe","GENODEF1SST","2009-11-02","",""
"GERMANY","Raiffeisenbank eG","Bergstr. 4","Owschlag","GENODEF1OWS","2009-11-02","",""
"GERMANY","Raiffeisenbank eG","Hauptstrasse 56","Todenbuettel","GENODEF1TOB","2009-11-02","",""
"GERMANY","Raiffeisenbank eG","Hamburger Str. 30","Leezen","GENODEF1LZN","2009-11-02","",""
"GERMANY","Raiffeisenbank eG","Alte Wache 17","Lauenburg","GENODEF1RLB","2009-11-02","",""
"GERMANY","Raiffeisenbank eG","Robert-Stock-Str. 13","Hagenow","GENODEF1BCH","2009-11-02","",""
"GERMANY","Raiffeisenbank eG","Rudolf-Eucken-Str. 20","Moormerland","GENODEF1MML","2009-11-02","",""
"GERMANY","Raiffeisenbank eG","Hauptstr 2-4","Rodenbach","GENODEF1RDB","2009-11-02","",""
"GERMANY","Raiffeisenbank eG","Burgstr. 28-30","Wolfhagen","GENODEF1WOH","2009-11-02","",""
"GERMANY","Raiffeisenbank eG","Europaplatz 1","Baunatal","GENODEF1BTA","2009-11-02","",""
"GERMANY","Raiffeisenbank eG","Rheinstr 12","Niederwallmenach","GENODE51NWA","2009-11-02","",""
"GERMANY","Raiffeisenbank eG Deggendorf-Plattling-Sonnenwald","Westlicher Stadtgraben 44","Deggendorf","GENODEF1DEG","2009-11-02","",""
"GERMANY","Raiffeisenbank eG Gundelfingen","Wildtalstrasse 2","Gundelfingen","GENODE61GUN","2009-11-02","",""
"GERMANY","Raiffeisenbank eG Scharrel","Hauptstrasse 266","Saterland","GENODEF1SAN","2009-11-02","",""
"GERMANY","Raiffeisenbank Ehekirchen-Oberhausen eG","Wallertshofener Str 2","Ehekirchen","GENODEF1WDF","2009-11-02","",""
"GERMANY","Raiffeisenbank Eifel eG","Hauptstr 76","Simmerath","GENODED1SMR","2009-11-02","",""
"GERMANY","Raiffeisenbank Elbmarsch eG","Grosser Ring 14","Heist","GENODEF1HTE","2009-11-02","",""
"GERMANY","Raiffeisenbank Elsavatal eG","Raiffeisenplatz 1","Eschau","GENODEF1EAU","2009-11-02","",""
"GERMANY","Raiffeisenbank Elztal eG","Dorfstr 5a","Elztal","GENODE61ELZ","2009-11-02","",""
"GERMANY","Raiffeisenbank Emsland-Mitte eG","Soegeler Strasse 2","Klein Berssen","GENODEF1KBL","2009-11-02","",""
"GERMANY","Raiffeisenbank Erlenbach eG","Friedenstrasse 2","Erlenbach","GENODES1ERL","2009-11-02","",""
"GERMANY","Raiffeisenbank Ersingen eG","Webergasse 1-3","Kaempfelbach","GENODE61ERS","2009-11-02","",""
"GERMANY","Raiffeisenbank Eschlkam-Lam-Lohberg-Neukirchen b. Hl. Blut eG","Waldschmidtstr. 6","Eschlkam","GENODEF1NKN","2009-11-02","",""
