IID/QR-IID,Valid on,Concatenation,New IID/QR-IID,SIC IID,Headquarters,IID type,QR-IID allocation,Name of bank/institution,Street Name,Building Number,Post Code,Town Name,Country,BIC,SIC participation,"RTGS customer payments, CHF","IP customer payments, CHF",euroSIC participation,"LSV+/BDD, CHF","LSV+/BDD, EUR",202508101630325
100,2025-08-11,N,,1008.0,100.0,1.0,,Schweizerische Nationalbank,Börsenstrasse,15,8022,Zürich,CH,SNBZCHZZXXX,Y,Y,N,Y,Y,N,
1007,2025-08-11,N,,10075.0,1007.0,1.0,,Schweizerische Nationalbank Transit wCBDC,Börsenstrasse,15,8022,Zürich,CH,SNBZCHZZDX2,Y,N,N,N,N,N,
110,2025-08-11,N,,1100.0,100.0,2.0,,Schweizerische Nationalbank,Bundesplatz,1,3003,Bern,CH,SNBZCHZZXXX,Y,Y,N,Y,Y,N,
115,2025-08-11,N,,1158.0,100.0,2.0,,Schweizerische Nationalbank,Bundesverw. / Bundesplatz,1,3003,Bern,CH,SNBZCHZZXXX,Y,Y,N,Y,Y,N,
193,2025-08-11,N,,1933.0,193.0,1.0,,SECB Swiss Euro Clearing Bank,Nibelungenplatz,3,60318,Frankfurt am Main,DE,SECGDEFFXXX,N,N,N,Y,N,N,
202,2025-08-11,N,,2020.0,230.0,2.0,,UBS Switzerland AG,Poststrasse,10,8610,Uster 1,CH,UBSWCHZH86N,Y,Y,Y,Y,Y,Y,
203,2025-08-11,N,,2031.0,230.0,2.0,,UBS Switzerland AG,Bahnhofstrasse,26,9320,Arbon,CH,UBSWCHZH93A,Y,Y,Y,Y,Y,Y,
204,2025-08-11,N,,2046.0,230.0,2.0,,UBS Switzerland AG,Poststrasse,198,7050,Arosa,CH,UBSWCHZH70E,Y,Y,Y,Y,Y,Y,
206,2025-08-11,N,,2062.0,230.0,2.0,,UBS Switzerland AG,Paradeplatz,6,8098,Zürich,CH,UBSWCHZH80V,Y,Y,Y,Y,Y,Y,
207,2025-08-11,N,,2078.0,230.0,2.0,,UBS Switzerland AG,Bahnhofstrasse,39,8180,Bülach,CH,UBSWCHZH81M,Y,Y,Y,Y,Y,Y,
208,2025-08-11,N,,2083.0,230.0,2.0,,UBS Switzerland AG,Poststrasse,1,7002,Chur,CH,UBSWCHZH70A,Y,Y,Y,Y,Y,Y,
209,2025-08-11,N,,2099.0,230.0,2.0,,UBS Switzerland AG,Promenade,48,7270,Davos Platz 1,CH,UBSWCHZH72D,Y,Y,Y,Y,Y,Y,
210,2025-08-11,N,,2106.0,230.0,2.0,,UBS Switzerland AG,Bahnhofstrasse,11,5201,Brugg AG,CH,UBSWCHZH52A,Y,Y,Y,Y,Y,Y,
211,2025-08-11,N,,2114.0,230.0,2.0,,UBS Switzerland AG,Hauptstrasse,44,3186,Düdingen,CH,UBSWCHZH31A,Y,Y,Y,Y,Y,Y,
213,2025-08-11,N,,2138.0,230.0,2.0,,UBS Switzerland AG,Rorschacherstrasse,1,9450,Altstätten SG,CH,UBSWCHZH94N,Y,Y,Y,Y,Y,Y,
214,2025-08-11,N,,2143.0,230.0,2.0,,UBS Switzerland AG,Zugerstrasse,22,8810,Horgen 1,CH,UBSWCHZH88A,Y,Y,Y,Y,Y,Y,
215,2025-08-11,N,,2159.0,230.0,2.0,,UBS Switzerland AG,Rue du Rhône,8,1211,Genève 2,CH,UBSWCHZH12C,Y,Y,Y,Y,Y,Y,
216,2025-08-11,N,,2167.0,230.0,2.0,,UBS Switzerland AG,Bahnhofplatz,3,8853,Lachen SZ,CH,UBSWCHZH88B,Y,Y,Y,Y,Y,Y,
217,2025-08-11,N,,2175.0,230.0,2.0,,UBS Switzerland AG,Hauptstrasse,37,8280,Kreuzlingen 1,CH,UBSWCHZH82P,Y,Y,Y,Y,Y,Y,
219,2025-08-11,N,,2191.0,230.0,2.0,,UBS Switzerland AG,Rathausstrasse,11,8570,Weinfelden,CH,UBSWCHZH85B,Y,Y,Y,Y,Y,Y,
220,2025-08-11,N,,2209.0,230.0,2.0,,UBS Switzerland AG,St. Gallerstrasse,5,9471,Buchs SG 1,CH,UBSWCHZH94P,Y,Y,Y,Y,Y,Y,
221,2025-08-11,N,,2217.0,230.0,2.0,,UBS Switzerland AG,Plazza Mauritius/Via Maistra,14,7500,St. Moritz 1,CH,UBSWCHZH75A,Y,Y,Y,Y,Y,Y,
222,2025-08-11,N,,2225.0,230.0,2.0,,UBS Switzerland AG,Bahnhofstrasse,25,8304,Wallisellen,CH,UBSWCHZH83B,Y,Y,Y,Y,Y,Y,
223,2025-08-11,N,,2230.0,230.0,2.0,,UBS Switzerland AG,Bahnhofplatz,13,8953,Dietikon 1,CH,UBSWCHZH89D,Y,Y,Y,Y,Y,Y,
225,2025-08-11,N,,2256.0,230.0,2.0,,UBS Switzerland AG,Bellevue / Theaterstrasse,20,8098,Zürich,CH,UBSWCHZH80G,Y,Y,Y,Y,Y,Y,
226,2025-08-11,N,,2264.0,230.0,2.0,,UBS Switzerland AG,Rue du Jura,11,2900,Porrentruy 1,CH,UBSWCHZH29A,Y,Y,Y,Y,Y,Y,
227,2025-08-11,N,,2272.0,230.0,2.0,,UBS Switzerland AG,Bälliz,1,3601,Thun,CH,UBSWCHZH36A,Y,Y,Y,Y,Y,Y,
228,2025-08-11,N,,2288.0,230.0,2.0,,UBS Switzerland AG,Centre La Combe/R. de la Môrache,6,1260,Nyon 1,CH,UBSWCHZH12T,Y,Y,Y,Y,Y,Y,
230,2025-08-11,N,,2301.0,230.0,1.0,,UBS Switzerland AG,Bahnhofstrasse,45,8098,Zürich,CH,UBSWCHZH80A,Y,Y,Y,Y,Y,Y,
231,2025-08-11,N,,2316.0,230.0,2.0,,UBS Switzerland AG,Bahnhofstrasse,61,5001,Aarau,CH,UBSWCHZH50A,Y,Y,Y,Y,Y,Y,
232,2025-08-11,N,,2324.0,230.0,2.0,,UBS Switzerland AG,Badstrasse,12,5401,Baden,CH,UBSWCHZH54A,Y,Y,Y,Y,Y,Y,
233,2025-08-11,N,,2332.0,230.0,2.0,,UBS Switzerland AG,Aeschenplatz,6,4002,Basel,CH,UBSWCHZH40A,Y,Y,Y,Y,Y,Y,
234,2025-08-11,N,,2348.0,230.0,2.0,,UBS Switzerland AG,Largo Elvezia,2,6501,Bellinzona,CH,UBSWCHZH65A,Y,Y,Y,Y,Y,Y,
235,2025-08-11,N,,2353.0,230.0,2.0,,UBS Switzerland AG,Bubenbergplatz,3,3000,Bern 94,CH,UBSWCHZH30A,Y,Y,Y,Y,Y,Y,
236,2025-08-11,N,,2369.0,230.0,2.0,,UBS Switzerland AG,Piazza Col. C. Bernasconi,5,6830,Chiasso 1,CH,UBSWCHZH68B,Y,Y,Y,Y,Y,Y,
238,2025-08-11,N,,2385.0,230.0,2.0,,UBS Switzerland AG,Dorfstrasse,94,8706,Meilen,CH,UBSWCHZH87C,Y,Y,Y,Y,Y,Y,
239,2025-08-11,N,,2390.0,230.0,2.0,,UBS Switzerland AG,Zürcherstrasse,144,8501,Frauenfeld,CH,UBSWCHZH85A,Y,Y,Y,Y,Y,Y,
240,2025-08-11,N,,2404.0,230.0,2.0,,UBS Switzerland AG,Rue du Rhône,8,1211,Genève 2,CH,UBSWCHZH12A,Y,Y,Y,Y,Y,Y,
241,2025-08-11,N,,2412.0,230.0,2.0,,UBS Switzerland AG,Bahnhofstrasse,20,3800,Interlaken,CH,UBSWCHZH38A,Y,Y,Y,Y,Y,Y,
242,2025-08-11,N,,2428.0,230.0,2.0,,UBS Switzerland AG,Avenue Léopold-Robert,16,2300,"Chaux-de-Fonds, La",CH,UBSWCHZH23A,Y,Y,Y,Y,Y,Y,
243,2025-08-11,N,,2433.0,230.0,2.0,,UBS Switzerland AG,Place St-François,16,1002,Lausanne,CH,UBSWCHZH10A,Y,Y,Y,Y,Y,Y,
244,2025-08-11,N,,2449.0,230.0,2.0,,UBS Switzerland AG,Hauptgasse,8,9620,Lichtensteig,CH,UBSWCHZH96C,Y,Y,Y,Y,Y,Y,
245,2025-08-11,N,,2457.0,230.0,2.0,,UBS Switzerland AG,Rheinstrasse,12,4410,Liestal,CH,UBSWCHZH44A,Y,Y,Y,Y,Y,Y,
246,2025-08-11,N,,2465.0,230.0,2.0,,UBS Switzerland AG,Piazza Grande,1,6601,Locarno 1,CH,UBSWCHZH66A,Y,Y,Y,Y,Y,Y,
247,2025-08-11,N,,2470.0,230.0,2.0,,UBS Switzerland AG,Piazzetta della Posta,,6901,Lugano,CH,UBSWCHZH69A,Y,Y,Y,Y,Y,Y,
248,2025-08-11,N,,2481.0,230.0,2.0,,UBS Switzerland AG,Bahnhofplatz,2,6002,Luzern,CH,UBSWCHZH60A,Y,Y,Y,Y,Y,Y,
249,2025-08-11,N,,2496.0,230.0,2.0,,UBS Switzerland AG,Avenue du Casino,41,1820,Montreux 1,CH,UBSWCHZH18D,Y,Y,Y,Y,Y,Y,
250,2025-08-11,N,,2508.0,230.0,2.0,,UBS Switzerland AG,Rathausstrasse,8,8640,Rapperswil SG,CH,UBSWCHZH86M,Y,Y,Y,Y,Y,Y,
251,2025-08-11,N,,2513.0,230.0,2.0,,UBS Switzerland AG,Römerhofplatz,5,8032,Zürich,CH,UBSWCHZH80H,Y,Y,Y,Y,Y,Y,
252,2025-08-11,N,,2529.0,230.0,2.0,,UBS Switzerland AG,Hauptstrasse,78,9401,Rorschach,CH,UBSWCHZH94A,Y,Y,Y,Y,Y,Y,
253,2025-08-11,N,,2537.0,230.0,2.0,,UBS Switzerland AG,Bahnhofstrasse,5,8630,Rüti ZH,CH,UBSWCHZH86P,Y,Y,Y,Y,Y,Y,
254,2025-08-11,N,,2545.0,230.0,2.0,,UBS Switzerland AG,Am Bahnhofplatz,,9001,St. Gallen,CH,UBSWCHZH90A,Y,Y,Y,Y,Y,Y,
255,2025-08-11,N,,2550.0,230.0,2.0,,UBS Switzerland AG,Rue de Lausanne,6,1800,Vevey 1,CH,UBSWCHZH18A,Y,Y,Y,Y,Y,Y,
256,2025-08-11,N,,2561.0,230.0,2.0,,UBS Switzerland AG,Obere Bahnhofstrasse,36,9501,Wil SG 1,CH,UBSWCHZH95A,Y,Y,Y,Y,Y,Y,
257,2025-08-11,N,,2576.0,230.0,2.0,,UBS Switzerland AG,Stadthausstrasse,18,8401,Winterthur,CH,UBSWCHZH84A,Y,Y,Y,Y,Y,Y,
258,2025-08-11,N,,2584.0,230.0,2.0,,UBS Switzerland AG,Zentralstrasse,55,5610,Wohlen AG 1,CH,UBSWCHZH56B,Y,Y,Y,Y,Y,Y,
259,2025-08-11,N,,2592.0,230.0,2.0,,UBS Switzerland AG,Bergstrasse,17,8702,Zollikon,CH,UBSWCHZH87B,Y,Y,Y,Y,Y,Y,
260,2025-08-11,N,,2600.0,230.0,2.0,,UBS Switzerland AG,Rue Saint-Pierre,1,1701,Fribourg,CH,UBSWCHZH17A,Y,Y,Y,Y,Y,Y,
261,2025-08-11,N,,2611.0,230.0,2.0,,UBS Switzerland AG,Froburgstrasse,17,4600,Olten,CH,UBSWCHZH46A,Y,Y,Y,Y,Y,Y,
262,2025-08-11,N,,2626.0,230.0,2.0,,UBS Switzerland AG,Amthausplatz,1,4502,Solothurn,CH,UBSWCHZH45A,Y,Y,Y,Y,Y,Y,
263,2025-08-11,N,,2634.0,230.0,2.0,,UBS Switzerland AG,Sebastiansplatz,4,3900,Brig/Brigue,CH,UBSWCHZH39A,Y,Y,Y,Y,Y,Y,
264,2025-08-11,N,,2642.0,230.0,2.0,,UBS Switzerland AG,Avenue de la Gare,2,1920,Martigny 1,CH,UBSWCHZH19B,Y,Y,Y,Y,Y,Y,
265,2025-08-11,N,,2658.0,230.0,2.0,,UBS Switzerland AG,Avenue de la Gare,36,1951,Sion/Sitten,CH,UBSWCHZH19E,Y,Y,Y,Y,Y,Y,
266,2025-08-11,N,,2663.0,230.0,2.0,,UBS Switzerland AG,Avenue de la Gare,12,1630,Bulle,CH,UBSWCHZH16C,Y,Y,Y,Y,Y,Y,
267,2025-08-11,N,,2679.0,230.0,2.0,,UBS Switzerland AG,Albisriederplatz,8,8098,Zürich,CH,UBSWCHZH80K,Y,Y,Y,Y,Y,Y,
268,2025-08-11,N,,2687.0,230.0,2.0,,UBS Switzerland AG,Avenue Général-Guisan,1,3960,Sierre/Siders,CH,UBSWCHZH39L,Y,Y,Y,Y,Y,Y,
269,2025-08-11,N,,2695.0,230.0,2.0,,UBS Switzerland AG,Oerlikon / Schaffhauserstrasse,339,8050,Zürich,CH,UBSWCHZH80M,Y,Y,Y,Y,Y,Y,
270,2025-08-11,N,,2705.0,230.0,2.0,,UBS Switzerland AG,Wiedikon / Birmensdorferstrasse,123,8098,Zürich,CH,UBSWCHZH80N,Y,Y,Y,Y,Y,Y,
271,2025-08-11,N,,2710.0,230.0,2.0,,UBS Switzerland AG,,,8098,Zürich,CH,UBSWCHZH80A,Y,Y,Y,Y,Y,Y,
272,2025-08-11,N,,2721.0,230.0,2.0,,UBS Switzerland AG,Nidaugasse,49,2501,Biel/Bienne,CH,UBSWCHZH25A,Y,Y,Y,Y,Y,Y,
273,2025-08-11,N,,2736.0,230.0,2.0,,UBS Switzerland AG,Baarerstrasse,14a,6301,Zug,CH,UBSWCHZH63A,Y,Y,Y,Y,Y,Y,
274,2025-08-11,N,,2744.0,230.0,2.0,,UBS Switzerland AG,Bleicherweg,30,8098,Zürich,CH,UBSWCHZH80Q,Y,Y,Y,Y,Y,Y,
275,2025-08-11,N,,2752.0,230.0,2.0,,UBS Switzerland AG,Höngg / Limmattalstrasse,180,8049,Zürich,CH,UBSWCHZH80R,Y,Y,Y,Y,Y,Y,
276,2025-08-11,N,,2768.0,230.0,2.0,,UBS Switzerland AG,Bahnhofplatz,10,8910,Affoltern am Albis,CH,UBSWCHZH89E,Y,Y,Y,Y,Y,Y,
277,2025-08-11,N,,2773.0,230.0,2.0,,UBS Switzerland AG,Rue du Coppet,14,1870,Monthey 2,CH,UBSWCHZH18L,Y,Y,Y,Y,Y,Y,
278,2025-08-11,N,,2789.0,230.0,2.0,,UBS Switzerland AG,Schaffhauserstrasse,128,8302,Kloten,CH,UBSWCHZH83A,Y,Y,Y,Y,Y,Y,
279,2025-08-11,N,,2797.0,230.0,2.0,,UBS Switzerland AG,Rue du Rhône,8,1211,Genève 2,CH,UBSWCHZH12B,Y,Y,Y,Y,Y,Y,
283,2025-08-11,N,,2839.0,230.0,2.0,,UBS Switzerland AG,Schaffhauserstrasse,59,8152,Glattbrugg,CH,UBSWCHZH81H,Y,Y,Y,Y,Y,Y,
284,2025-08-11,N,,2847.0,230.0,2.0,,UBS Switzerland AG,Burgstrasse,1,8750,Glarus,CH,UBSWCHZH87D,Y,Y,Y,Y,Y,Y,
285,2025-08-11,N,,2855.0,230.0,2.0,,UBS Switzerland AG,Altstetten / Badenerstrasse,678,8048,Zürich,CH,UBSWCHZH80P,Y,Y,Y,Y,Y,Y,
286,2025-08-11,N,,2860.0,230.0,2.0,,UBS Switzerland AG,UBS GCU Zürich AG,,8098,Zürich,CH,UBSWCHZH80A,Y,Y,Y,Y,Y,Y,
287,2025-08-11,N,,2871.0,230.0,2.0,,UBS Switzerland AG,Schwertstrasse,2,8201,Schaffhausen,CH,UBSWCHZH82A,Y,Y,Y,Y,Y,Y,
288,2025-08-11,N,,2886.0,230.0,2.0,,UBS Switzerland AG,Sonnenplatz,,6021,Emmenbrücke 1,CH,UBSWCHZH60G,Y,Y,Y,Y,Y,Y,
290,2025-08-11,N,,2903.0,230.0,2.0,,UBS Switzerland AG,Place Pury,5,2001,Neuchâtel,CH,UBSWCHZH20A,Y,Y,Y,Y,Y,Y,
291,2025-08-11,N,,2919.0,230.0,2.0,,UBS Switzerland AG,Zentrum,,8105,Regensdorf 1,CH,UBSWCHZH81A,Y,Y,Y,Y,Y,Y,
292,2025-08-11,N,,2927.0,230.0,2.0,,UBS Switzerland AG,Aeschenvorstadt,1,4002,Basel,CH,UBSWCHZH40M,Y,Y,Y,Y,Y,Y,
293,2025-08-11,N,,2935.0,230.0,2.0,,UBS Switzerland AG,Bahnhofstrasse,47,8803,Rüschlikon,CH,UBSWCHZH88C,Y,Y,Y,Y,Y,Y,
294,2025-08-11,N,,2940.0,230.0,2.0,,UBS Switzerland AG,Bahnhofplatz,14,3930,Visp/Viège,CH,UBSWCHZH39G,Y,Y,Y,Y,Y,Y,
295,2025-08-11,N,,2951.0,230.0,2.0,,UBS Switzerland AG,Bahnhofplatz,4,9430,St. Margrethen SG,CH,UBSWCHZH94F,Y,Y,Y,Y,Y,Y,
296,2025-08-11,N,,2966.0,230.0,2.0,,UBS Switzerland AG,Bahnhofstrasse,156,8620,Wetzikon ZH 2,CH,UBSWCHZH86Q,Y,Y,Y,Y,Y,Y,
297,2025-08-11,N,,2974.0,230.0,2.0,,UBS Switzerland AG,Rue de Neuchâtel,1,1401,Yverdon-les-Bains,CH,UBSWCHZH14A,Y,Y,Y,Y,Y,Y,
298,2025-08-11,N,,2982.0,230.0,2.0,,UBS Switzerland AG,Bahnhofstrasse,45,8098,Zürich,CH,UBSWCHZH80A,Y,Y,Y,Y,Y,Y,
30000,2025-08-11,N,,300005.0,30000.0,4.0,9000.0,PostFinance AG,Mingerstrasse,20,3030,Bern,CH,POFICHBEXXX,Y,Y,Y,Y,N,N,
30002,2025-08-11,N,,300021.0,30002.0,4.0,8289.0,ODDO BHF (Schweiz) AG,Gartenstrasse,14,8002,Zürich,CH,BHFBCHZZXXX,Y,Y,N,Y,N,N,
30003,2025-08-11,N,,300036.0,30003.0,4.0,83034.0,Zürich Lebensvers.-Ges. AG Individual Life geb. Vermögen,Mythenquai,2,8002,Zürich,CH,ZURICHZFZLT,Y,Y,N,N,N,N,
30004,2025-08-11,N,,300044.0,30004.0,4.0,83033.0,Zürich Lebensvers.-Ges. AG Group Life geb. Vermögen,Mythenquai,2,8002,Zürich,CH,ZURICHZFZKT,Y,Y,N,N,N,N,
30005,2025-08-11,N,,300052.0,30005.0,4.0,230.0,UBS Switzerland AG,Bahnhofstrasse,45,8098,Zürich,CH,UBSWCHZH80A,Y,Y,Y,Y,N,N,
30006,2025-08-11,N,,300068.0,30006.0,4.0,83032.0,Zürich Versicherungs.-Ges. AG gebundenes Vermögen,Mythenquai,2,8002,Zürich,CH,ZURICHZFZNT,Y,Y,N,N,N,N,
30020,2025-08-11,N,,300203.0,30020.0,4.0,6180.0,Crédit Mutuel de la Vallée SA,Grande Rue,22,1347,"Sentier, Le",CH,RBABCH22180,Y,Y,Y,Y,N,N,
30021,2025-08-11,N,,300219.0,30021.0,4.0,6182.0,Caisse d'Epargne de Cossonay société coopérative,Rue du Temple,2,1304,Cossonay-Ville,CH,RBABCH22182,Y,Y,Y,Y,N,N,
30022,2025-08-11,N,,300227.0,30022.0,4.0,6186.0,Sparkasse Sense,Mariahilfstrasse,4,1712,Tafers/Tavel,CH,RBABCH22186,Y,Y,Y,Y,N,N,
30023,2025-08-11,N,,300235.0,30023.0,4.0,6240.0,Caisse d'Epargne Courtelary SA,Grand-Rue,45,2608,Courtelary,CH,RBABCH22240,Y,Y,Y,Y,N,N,
30024,2025-08-11,N,,300240.0,30024.0,4.0,6300.0,Valiant Bank AG,Bundesplatz,4,3001,Bern,CH,VABECH22XXX,Y,Y,Y,Y,N,N,
30025,2025-08-11,Y,30024.0,,,,,,,,,,,,,,,,,,
30026,2025-08-11,N,,300266.0,30026.0,4.0,6313.0,Bernerland Bank AG,Kirchgasse,2,3454,Sumiswald,CH,RBABCH22313,Y,Y,Y,Y,N,N,
30027,2025-08-11,N,,300274.0,30027.0,4.0,6342.0,SB Saanen Bank AG,Bahnhofstrasse,2,3792,Saanen,CH,RBABCH22342,Y,Y,Y,Y,N,N,
30028,2025-08-11,N,,300282.0,30028.0,4.0,6363.0,Bank SLM AG,Dorfplatz,5,3110,Münsingen,CH,RBABCH22363,Y,Y,Y,Y,N,N,
30029,2025-08-11,N,,300298.0,30029.0,4.0,6374.0,Spar+Leihkasse Riggisberg AG,Grabenstrasse,7,3132,Riggisberg,CH,RBABCH22374,Y,Y,Y,Y,N,N,
30030,2025-08-11,N,,300307.0,30030.0,4.0,6382.0,Burgerliche Ersparniskasse Bern Genossenschaft,Marktgasse,37,3001,Bern,CH,RBABCH22382,Y,Y,Y,Y,N,N,
30031,2025-08-11,N,,300315.0,30031.0,4.0,6387.0,Ersparniskasse Affoltern i. E. AG,,,3462,Weier im Emmental,CH,RBABCH22387,Y,Y,Y,Y,N,N,
30032,2025-08-11,N,,300320.0,30032.0,4.0,6395.0,Entris Banking AG,Mattenstrasse,8,3073,Gümligen,CH,RBABCH22XXX,Y,Y,N,Y,N,N,
30033,2025-08-11,N,,300331.0,30033.0,4.0,6428.0,Clientis Sparkasse Oftringen Genossenschaft,Baslerstrasse,1,4665,Oftringen,CH,RBABCH22428,Y,Y,Y,Y,N,N,
30034,2025-08-11,N,,300346.0,30034.0,4.0,6434.0,Clientis Bank im Thal AG,Goldgasse,11,4710,Balsthal,CH,RBABCH22434,Y,Y,Y,Y,N,N,
30035,2025-08-11,N,,300354.0,30035.0,4.0,6450.0,Bank Oberaargau AG,Stadthausstrasse,1,4950,Huttwil,CH,RBABCH22450,Y,Y,Y,Y,N,N,
30036,2025-08-11,N,,300362.0,30036.0,4.0,6575.0,Clientis Bank Aareland AG,Hauptstrasse,10,5024,Küttigen,CH,RBABCH22575,Y,Y,Y,Y,N,N,
30037,2025-08-11,N,,300378.0,30037.0,4.0,6588.0,Bank Leerau Genossenschaft,Dorfstrasse,476,5054,Kirchleerau,CH,RBABCH22588,Y,Y,Y,Y,N,N,
30038,2025-08-11,N,,300383.0,30038.0,4.0,6633.0,Sparkasse Schwyz AG,Herrengasse,23,6431,Schwyz,CH,RBABCH22633,Y,Y,Y,Y,N,N,
30040,2025-08-11,N,,300406.0,30040.0,4.0,6670.0,Clientis Entlebucher Bank AG,Hauptstrasse,32,6170,Schüpfheim,CH,RBABCH22670,Y,Y,Y,Y,N,N,
30042,2025-08-11,N,,300422.0,30042.0,4.0,6807.0,GRB Glarner Regionalbank Genossenschaft,Bahnhofstrasse,25,8762,Schwanden,CH,RBABCH22807,Y,Y,Y,Y,N,N,
30043,2025-08-11,N,,300438.0,30043.0,4.0,6808.0,Sparhafen Bank AG,Fraumünsterstrasse,21,8001,Zürich,CH,BSZHCHZZXXX,Y,Y,Y,Y,N,N,
30044,2025-08-11,N,,300443.0,30044.0,4.0,6814.0,Sparcassa 1816 Genossenschaft,Zugerstrasse,18,8820,Wädenswil,CH,RBABCH22814,Y,Y,Y,Y,N,N,
30045,2025-08-11,N,,300459.0,30045.0,4.0,6824.0,BANK ZIMMERBERG AG,Dorfplatz,1,8810,Horgen 1,CH,RBABCH22824,Y,Y,Y,Y,N,N,
30046,2025-08-11,N,,300467.0,30046.0,4.0,6828.0,Regiobank Männedorf AG,Bahnhofstrasse,14,8708,Männedorf,CH,RBABCH22828,Y,Y,Y,Y,N,N,
30047,2025-08-11,N,,300475.0,30047.0,4.0,6830.0,Lienhardt & Partner Privatbank Zürich AG,Rämistrasse,23,8024,Zürich,CH,RBABCH22830,Y,Y,Y,Y,N,N,
30048,2025-08-11,N,,300480.0,30048.0,4.0,6835.0,Ersparniskasse Schaffhausen AG,Münsterplatz,34,8201,Schaffhausen,CH,RBABCH22835,Y,Y,Y,Y,N,N,
30049,2025-08-11,N,,300491.0,30049.0,4.0,6850.0,Bank Avera Genossenschaft,Spitalstrasse,2,8620,Wetzikon ZH,CH,RBABCH22850,Y,Y,Y,Y,N,N,
30050,2025-08-11,N,,300509.0,30050.0,4.0,6858.0,BS Bank Schaffhausen AG,Klettgauerplatz,3,8213,Neunkirch,CH,RBABCH22858,Y,Y,Y,Y,N,N,
30051,2025-08-11,N,,300517.0,30051.0,4.0,6866.0,Spar- und Leihkasse Thayngen AG,Bahnhofstrasse,32,8240,Thayngen,CH,RBABCH22866,Y,Y,Y,Y,N,N,
30053,2025-08-11,N,,300530.0,30053.0,4.0,6875.0,Leihkasse Stammheim AG,Hauptstrasse,6,8477,Oberstammheim,CH,RBABCH22875,Y,Y,Y,Y,N,N,
30054,2025-08-11,N,,300541.0,30054.0,4.0,6877.0,Zürcher Landbank AG,Lindenplatz,3,8353,Elgg,CH,RBABCH22877,Y,Y,Y,Y,N,N,
30055,2025-08-11,N,,300556.0,30055.0,4.0,6888.0,Bank BSU Genossenschaft,Bankstrasse,21,8610,Uster 1,CH,RBABCH22888,Y,Y,Y,Y,N,N,
30056,2025-08-11,N,,300564.0,30056.0,4.0,6900.0,acrevis Bank AG,Marktplatz,1,9004,St. Gallen,CH,ACRGCH22XXX,Y,Y,Y,Y,N,N,
30057,2025-08-11,N,,300572.0,30057.0,4.0,6920.0,Alpha RHEINTAL Bank AG,Bahnhofstrasse,2,9435,Heerbrugg,CH,ARBHCH22XXX,Y,Y,Y,Y,N,N,
30058,2025-08-11,N,,300588.0,30058.0,4.0,6935.0,Clientis Bank Oberuzwil AG,Wiesentalstrasse,7,9242,Oberuzwil,CH,RBABCH22935,Y,Y,Y,Y,N,N,
30060,2025-08-11,N,,300601.0,30060.0,4.0,6955.0,Clientis Bank Toggenburg AG,Harfengrund,2,9533,Kirchberg SG,CH,RBABCH22955,Y,Y,Y,Y,N,N,
30061,2025-08-11,N,,300616.0,30061.0,4.0,6964.0,Bank in Zuzwil,Mitteldorfstrasse,48,9524,Zuzwil SG,CH,RBABCH22964,Y,Y,Y,Y,N,N,
30062,2025-08-11,N,,300624.0,30062.0,4.0,6977.0,Clientis Bank Thur Genossenschaft,Kappler Strasse,21,9642,Ebnat-Kappel,CH,RBABCH22977,Y,Y,Y,Y,N,N,
30063,2025-08-11,N,,300632.0,30063.0,4.0,6980.0,Biene Bank im Rheintal Genossenschaft,Rorschacherstrasse,9,9450,Altstätten SG,CH,RBABCH22980,Y,Y,Y,Y,N,N,
30110,2025-08-11,N,,301107.0,30110.0,4.0,8252.0,Banca Popolare di Sondrio (Suisse) SA,,,6901,Lugano 1,CH,POSOCH22XXX,Y,Y,Y,Y,N,N,
30111,2025-08-11,N,,301115.0,30111.0,4.0,83047.0,Amnis Europe AG,Gewerbeweg,15,9490,Vaduz,LI,AMNSLI22XXX,Y,Y,N,N,N,N,
30113,2025-08-11,N,,301131.0,30113.0,4.0,8243.0,Crédit Agricole next Bank (Suisse) SA,Esplanade de Pont-Rouge,4-6,1212,Grand-Lancy,CH,AGRICHGXXXX,Y,Y,Y,Y,N,N,
30114,2025-08-11,N,,301146.0,30114.0,4.0,8296.0,Cembra Money Bank AG,Bändliweg,20,8048,Zürich,CH,CMBNCHZHXXX,Y,Y,Y,N,N,N,
30115,2025-08-11,N,,301154.0,30115.0,4.0,8300.0,Spar- und Leihkasse Wynigen AG,,,3472,Wynigen,CH,SLWYCH21XXX,Y,Y,Y,N,N,N,
30116,2025-08-11,N,,301162.0,30116.0,4.0,8307.0,Hypothekarbank Lenzburg AG,Bahnhofstrasse,2,5600,Lenzburg 1,CH,HYPLCH22XXX,Y,Y,Y,Y,N,N,
30117,2025-08-11,N,,301178.0,30117.0,4.0,8329.0,Ersparniskasse Speicher,Hauptstrasse,21,9042,Speicher,CH,ERSCCH21XXX,Y,Y,N,N,N,N,
30118,2025-08-11,N,,301183.0,30118.0,4.0,8334.0,Baloise Bank AG,Amthausplatz,4,4500,Solothurn,CH,KBSOCH22XXX,Y,Y,Y,Y,N,N,
30119,2025-08-11,N,,301199.0,30119.0,4.0,8335.0,LGT Bank (Schweiz) AG,Lange Gasse,15,4002,Basel,CH,BLFLCHBBXXX,Y,Y,N,Y,N,N,
