IID/QR-IID;Valid on;Concatenation;New IID/QR-IID;SIC IID;Headquarters;IID type;QR-IID allocation;Name of bank/institution;Street Name;Building Number;Post Code;Town Name;Country;BIC;SIC participation;RTGS customer payments, CHF;IP customer payments, CHF;euroSIC participation;LSV+/BDD, CHF;LSV+/BDD, EUR;202508011630346
30132;2025-08-04;N;;301325;30132;4;8401;Migros Bank AG;;;8010;Zürich;CH;MIGRCHZZXXX;Y;Y;Y;Y;N;N
30133;2025-08-04;N;;301330;30133;4;8440;Bank Cler AG;;;4002;Basel;CH;BCLRCHBBXXX;Y;Y;Y;Y;N;N
30141;2025-08-04;N;;301416;30141;4;8490;Cornèr Banca SA;Via Canova;16;6901;Lugano;CH;CBLUCH22XXX;Y;Y;Y;Y;N;N
30143;2025-08-04;N;;301432;30143;4;8518;Bank Gantrisch Genossenschaft;Bahnhofstrasse;2;3150;Schwarzenburg;CH;BGAGCH22XXX;Y;Y;Y;Y;N;N
30144;2025-08-04;N;;301448;30144;4;8519;Ersparniskasse Rüeggisberg Genossenschaft;Dorfstrasse;19;3088;Rüeggisberg;CH;EKRUCH21XXX;Y;Y;Y;Y;N;N
30145;2025-08-04;N;;301453;30145;4;8521;BBO Bank Brienz Oberhasli AG;Hauptstrasse;115;3855;Brienz;CH;BBOBCH22XXX;Y;Y;Y;Y;N;N
30146;2025-08-04;N;;301469;30146;4;8522;Società Bancaria Ticinese;;;6501;Bellinzona;CH;SBTICH22XXX;Y;Y;N;N;N;N
30147;2025-08-04;N;;301477;30147;4;8525;Bank für Tirol und Vorarlberg Aktiengesellschaft, Innsbruck;Hauptstrasse;19;9422;Staad SG;CH;BTVACH22XXX;Y;Y;N;Y;N;N
30148;2025-08-04;N;;301485;30148;4;8528;PB IHAG AG;;;8022;Zürich;CH;IHZUCHZZXXX;Y;Y;N;Y;N;N
30151;2025-08-04;N;;301512;30151;4;8553;BZ Bank Aktiengesellschaft;Egglirain;15;8832;Wilen b. Wollerau;CH;BZBKCH2WXXX;Y;Y;N;N;N;N
30152;2025-08-04;N;;301528;30152;4;8635;JPMorgan Chase Bank, National Association, Columbus;Dreikönigstrasse;37;8027;Zürich;CH;CHASCHGXXXX;Y;Y;Y;N;N;N
30153;2025-08-04;N;;301533;30153;4;8666;Banca del Sempione SA;Via Peri;5;6901;Lugano 1;CH;BASECH22XXX;Y;Y;N;Y;N;N
30154;2025-08-04;N;;301549;30154;4;8686;BNP PARIBAS, Paris, succursale de Lancy/Genève;Esplanda de Pont-Rouge;9a;1212;Grand-Lancy;CH;BPPBCHGGXXX;Y;Y;Y;Y;N;N
30156;2025-08-04;N;;301565;30156;4;8701;HSBC Bank plc, London, Zweigniederlassung Zürich;Bederstrasse;49;8002;Zürich;CH;HSBCCHZZXXX;Y;Y;N;Y;N;N
30157;2025-08-04;N;;301570;30157;4;8704;AEK BANK 1826 Genossenschaft;Hofstettenstrasse;2;3601;Thun;CH;AEKTCH22XXX;Y;Y;Y;Y;N;N
30159;2025-08-04;N;;301596;30159;4;8710;Bank CIC (SCHWEIZ) AG;Marktplatz;13;4001;Basel;CH;CIALCHBBXXX;Y;Y;Y;Y;N;N
30162;2025-08-04;N;;301629;30162;4;8731;LLB (Schweiz) AG;Zürcherstrasse;3;8730;Uznach;CH;LINSCH23XXX;Y;Y;Y;Y;N;N
30163;2025-08-04;N;;301637;30163;4;8733;Bank Thalwil Genossenschaft;Gotthardstrasse;14;8800;Thalwil;CH;BKTHCH22XXX;Y;Y;Y;Y;N;N
30164;2025-08-04;N;;301645;30164;4;8740;CA Indosuez (Switzerland) SA;Quai Général Guisan;4;1211;Genève 11;CH;AGRICHGGXXX;Y;Y;N;Y;N;N
30165;2025-08-04;N;;301650;30165;4;8750;Bank J. Safra Sarasin AG;Elisabethenstrasse;62;4002;Basel;CH;SARACHBBXXX;Y;Y;N;Y;N;N
30166;2025-08-04;N;;301661;30166;4;8762;CBH - Compagnie Bancaire Helvétique SA;Boulevard Emile-Jaques-Dalcroze;7;1211;Genève 3;CH;BSSACHGGXXX;Y;Y;N;Y;N;N
30167;2025-08-04;N;;301676;30167;4;8780;Deutsche Bank AG Zürich Branch;Postfach 3604 / Uraniastrasse;9;8021;Zürich;CH;DEUTCHZZXXX;Y;Y;Y;N;N;N
30168;2025-08-04;N;;301684;30168;4;8781;Swissquote Bank SA;Chemin de la Crétaux;33;1196;Gland;CH;SWQBCHZZXXX;Y;Y;Y;Y;N;N
30169;2025-08-04;N;;301692;30169;4;8784;Spar- und Leihkasse Frutigen AG;Dorfstrasse;15;3714;Frutigen;CH;SLFFCH22XXX;Y;Y;Y;Y;N;N
30170;2025-08-04;N;;301700;30170;4;8785;Regiobank Solothurn AG;Westbahnhofstrasse;11;4502;Solothurn;CH;RSOSCH22XXX;Y;Y;Y;Y;N;N
30172;2025-08-04;N;;301726;30172;4;8800;Liechtensteinische Landesbank Aktiengesellschaft;Städtle;44;9490;Vaduz;LI;LILALI2XXXX;Y;Y;Y;Y;N;N
30173;2025-08-04;N;;301734;30173;4;8802;Neue Bank AG;Marktgass;20;9490;Vaduz;LI;NBANLI22XXX;Y;Y;N;Y;N;N
30174;2025-08-04;N;;301742;30174;4;8805;VP Bank AG;Aeulestrasse;6;9490;Vaduz;LI;VPBVLI2XXXX;Y;Y;Y;Y;N;N
30175;2025-08-04;N;;301758;30175;4;8810;LGT Bank AG;;;9490;Vaduz;LI;BLFLLI2XXXX;Y;Y;N;Y;N;N
30176;2025-08-04;N;;301763;30176;4;8821;Hypo Vorarlberg Bank AG, Bregenz, Zweigniederl., St. Gallen;Bankgasse;1;9004;St. Gallen;CH;RBABCH22VLH;Y;Y;Y;Y;N;N
30177;2025-08-04;N;;301779;30177;4;8836;COMMERZBANK AG FF, Zweigniederlassung Zürich;Pelikanplatz;15;8001;Zürich;CH;COBACHZHXXX;Y;Y;Y;Y;N;N
30178;2025-08-04;N;;301787;30178;4;8890;Sparkasse Bundespersonal;Monbijoustrasse;118;3003;Bern;CH;SKBPCH22XXX;Y;Y;N;N;N;N
30180;2025-08-04;N;;301805;30180;4;8235;Banco Santander International SA;;;1211;Genève 1;CH;BSCHCHGGXXX;Y;Y;N;N;N;N
30182;2025-08-04;N;;301821;30182;4;8236;Nexent Bank (Suisse) SA;Rue du Rhône;80;1204;Genève;CH;FSUICHGGXXX;Y;Y;N;Y;N;N
30183;2025-08-04;Y;30248;;;;;;;;;;;;;;;;;
30184;2025-08-04;N;;301844;30184;4;8238;Investec Bank (Switzerland) AG;Löwenstrasse;29;8022;Zürich;CH;IVESCHZZXXX;Y;Y;N;Y;N;N
30186;2025-08-04;N;;301868;30186;4;8245;Kaleido Privatbank AG;Bellerivestrasse;17;8008;Zürich;CH;ANPRCH22XXX;Y;Y;N;Y;N;N
30187;2025-08-04;N;;301873;30187;4;8246;Gonet & Cie SA (ex. ONE swiss bank SA);Rue de Lausanne;78;1202;Genève;CH;BQBHCHGGXXX;Y;Y;N;Y;N;N
30188;2025-08-04;N;;301889;30188;4;8248;Van Lanschot Kempen (Schweiz) AG;Mittelstrasse;10;8034;Zürich;CH;FVLBCHZZXXX;Y;Y;Y;Y;N;N
30189;2025-08-04;N;;301897;30189;4;8268;Banque Internationale à Luxembourg (Suisse) SA;Bahnhofstrasse;20;8001;Zürich;CH;BILSCHZZXXX;Y;Y;N;Y;N;N
30190;2025-08-04;N;;301902;30190;4;8270;BBVA SA;Selnaustrasse;32/36;8021;Zürich;CH;BBVACHZZXXX;Y;Y;N;Y;N;N
30194;2025-08-04;N;;301947;30194;4;8288;Frankfurter Bankgesellschaft (Schweiz) AG;Börsenstrasse;16;8022;Zürich;CH;FBGSCHZZXXX;Y;Y;N;Y;N;N
30196;2025-08-04;N;;301960;30196;4;83002;Bank von Roll AG;Bleicherweg;37;8027;Zürich;CH;VRLLCHZZXXX;Y;Y;N;Y;N;N
30197;2025-08-04;N;;301971;30197;4;8309;Banque SYZ SA;Quai des Bergues;1;1201;Geneva;CH;SYCOCHGGXXX;Y;Y;N;Y;N;N
30198;2025-08-04;N;;301986;30198;4;8326;Caisse d'Epargne de Nyon société coopérative;Rue St-Jean;11;1260;Nyon;CH;CAGYCH21XXX;Y;Y;N;Y;N;N
30199;2025-08-04;N;;301994;30199;4;8327;Caisse d'Epargne d'Aubonne Sociéte coopérative;Rue de l'Hôtel-de-Ville;21;1170;Aubonne;CH;RBABCH22CEA;Y;Y;N;Y;N;N
30201;2025-08-04;N;;302014;30201;4;8346;Banque Algérienne du Commerce Extérieur SA;Talacker;41;8023;Zürich;CH;AEXTCHZZXXX;Y;Y;N;Y;N;N
30202;2025-08-04;N;;302022;30202;4;8348;Caisse d'Epargne et de Crédit Mutuel de Chermignon;;;3971;Chermignon;CH;CDEMCH21XXX;Y;Y;N;N;N;N
30203;2025-08-04;N;;302038;30203;4;8374;CACEIS Bank, Montrouge, succursale de Nyon / Suisse;Route de Signy;35;1260;Nyon;CH;ISAECH2NXXX;Y;Y;N;N;N;N
30204;2025-08-04;Y;30261;;;;;;;;;;;;;;;;;
30206;2025-08-04;N;;302067;30206;4;8378;NPB Neue Privat Bank AG;Limmatquai 1 / am Bellevue;;8024;Zürich;CH;NEPICHZZXXX;Y;Y;N;N;N;N
30207;2025-08-04;N;;302075;30207;4;8379;QNB (Suisse) SA;Quai du Mont-Blanc;1;1201;Genève;CH;QNBACHGGXXX;Y;Y;N;Y;N;N
30208;2025-08-04;N;;302080;30208;4;8380;J.P. Morgan (Suisse) SA;Rue de la Confédération;8;1211;Genève 11;CH;MGTCCHGGXXX;Y;Y;N;N;N;N
30209;2025-08-04;N;;302091;30209;4;8384;Reyl & Cie S.A.;Rue du Rhône;4;1204;Genève;CH;REYLCHGGXXX;Y;Y;N;Y;N;N
30210;2025-08-04;N;;302109;30210;4;8385;NBK Banque Privée (Suisse) SA;Rue de la Corraterie;5;1204;Genève;CH;NBOKCHGGXXX;Y;Y;N;Y;N;N
30211;2025-08-04;N;;302117;30211;4;8387;ING Bank N.V., Amsterdam, succursale de Lancy/Genève;Avenue de Morgines;10;1213;Petit-Lancy;CH;BBRUCHGTXXX;Y;Y;N;N;N;N
30212;2025-08-04;N;;302125;30212;4;8388;Banque Eric Sturdza SA;Rue du Rhône;112;1211;Genève 3;CH;BABRCHGGXXX;Y;Y;N;Y;N;N
30213;2025-08-04;N;;302130;30213;4;8495;Banca Credinvest SA;Via G. Cattori;14;6902;Lugano;CH;BCRECH22XXX;Y;Y;N;Y;N;N
30214;2025-08-04;N;;302141;30214;4;8496;Banca Aletti & C. (Suisse) SA;Via Massimiliano Magatti;6;6900;Lugano;CH;VRBPCH22XXX;Y;Y;N;N;N;N
30216;2025-08-04;N;;302164;30216;4;8498;Axion SWISS Bank SA;Viale Stefano Franscini;22;6900;Lugano;CH;UNCECH22XXX;Y;Y;N;N;N;N
30217;2025-08-04;N;;302172;30217;4;8499;FAB Private Bank (Suisse) SA;Quai de l'Ile;5;1211;Genève 11;CH;NBPSCHGGXXX;Y;Y;N;N;N;N
30218;2025-08-04;N;;302188;30218;4;8509;Mercantil Bank (Schweiz) AG;Kasernenstrasse;1;8036;Zürich;CH;BAMRCHZZXXX;Y;Y;N;N;N;N
30220;2025-08-04;N;;302201;30220;4;8534;VP Bank (Schweiz) AG;Talstrasse;59;8001;Zürich;CH;VPBVCHZHXXX;Y;Y;N;Y;N;N
30221;2025-08-04;N;;302216;30221;4;8533;SELVI & Cie SA;Rue du Grütli;4;1211;Genève 11;CH;SELVCHGGXXX;Y;Y;N;Y;N;N
30223;2025-08-04;N;;302232;30223;4;8539;Bergos AG;;;8034;Zürich;CH;BEGOCHZZXXX;Y;Y;N;Y;N;N
30224;2025-08-04;N;;302248;30224;4;8540;BANQUE BANORIENT (SUISSE) SA;Rue Rodolphe Toepffer;1;1206;Genève;CH;BLOMCHGGXXX;Y;Y;N;Y;N;N
30225;2025-08-04;N;;302253;30225;4;8543;Scobag Privatbank AG;;;4010;Basel;CH;SCOPCHBBXXX;Y;Y;N;Y;N;N
30226;2025-08-04;N;;302269;30226;4;8548;Hyposwiss Private Bank Genève SA;Rue du Général-Dufour;3;1211;Genève 1;CH;CCIECHGGXXX;Y;Y;N;N;N;N
30228;2025-08-04;N;;302285;30228;4;8564;Privatbank Von Graffenried AG;;;3001;Bern;CH;GRAFCH22XXX;Y;Y;N;N;N;N
30229;2025-08-04;N;;302290;30229;4;8565;Dreyfus Söhne & Cie AG, Banquiers;Aeschenvorstadt;16;4002;Basel;CH;DREYCHBBXXX;Y;Y;N;Y;N;N
30230;2025-08-04;N;;302304;30230;4;8570;Banque Bonhôte & Cie SA;Quai Ostervald;2;2001;Neuchâtel;CH;BONHCH22XXX;Y;Y;N;Y;N;N
30231;2025-08-04;N;;302312;30231;4;8571;Edmond de Rothschild (Suisse) S.A;;;1211;Genève 11;CH;PRIBCHGGXXX;Y;Y;N;Y;N;N
30232;2025-08-04;N;;302328;30232;4;8572;Trafina Privatbank AG;Rennweg;50;4020;Basel;CH;TRAPCHBBXXX;Y;Y;N;Y;N;N
30233;2025-08-04;N;;302333;30233;4;8573;Maerki, Baumann & Co. AG;Dreikönigstrasse;6;8022;Zürich;CH;MAEBCHZZXXX;Y;Y;N;Y;N;N
30234;2025-08-04;N;;302349;30234;4;8574;Banque Des Monts Blancs SA;Rue du Mont Blanc;3;1211;Genève;CH;MEDSCHGGXXX;Y;Y;N;Y;N;N
30236;2025-08-04;Y;30248;;;;;;;;;;;;;;;;;
30237;2025-08-04;N;;302370;30237;4;8584;Banca del Ceresio SA;;;6901;Lugano;CH;BACECH22XXX;Y;Y;N;Y;N;N
30238;2025-08-04;N;;302381;30238;4;8609;Banca Zarattini & Co. SA;Via Sarafino Balestra;17;6900;Lugano;CH;EUBACH22XXX;Y;Y;N;Y;N;N
30239;2025-08-04;N;;302396;30239;4;8615;DZ PRIVATBANK (Schweiz) AG;Münsterhof;12;8022;Zürich;CH;GENOCHZZXXX;Y;Y;N;Y;N;N
30240;2025-08-04;N;;302408;30240;4;8616;EFG Bank European Financial Group SA;Quai du Seujet;24;1211;Genève 2;CH;EFGBCHGGXXX;Y;Y;N;N;N;N
30241;2025-08-04;N;;302413;30241;4;8619;Nomura Bank (Switzerland) Ltd;;;8021;Zürich;CH;NBSZCHZZXXX;Y;Y;N;N;N;N
30243;2025-08-04;N;;302437;30243;4;8624;Banque Audi (Suisse) SA;;;1211;Genève 12;CH;AUDSCHGGXXX;Y;Y;N;N;N;N
30244;2025-08-04;N;;302445;30244;4;8629;Banque de Commerce et de Placements SA;Rue de la Fontaine;1;1211;Genève 3;CH;BPCPCHGGXXX;Y;Y;N;Y;N;N
30245;2025-08-04;N;;302450;30245;4;8634;Schroder & Co Bank AG;Central;2;8021;Zürich;CH;BJHSCHZZXXX;Y;Y;N;Y;N;N
30246;2025-08-04;N;;302461;30246;4;8638;Citibank (Switzerland) AG;Prime Tower / Hardstrasse;201;8010;Zürich;CH;CBSWCHZZXXX;Y;Y;N;N;N;N
30248;2025-08-04;N;;302484;30248;4;8657;UNION BANCAIRE PRIVEE, UBP SA;;;1211;Genève 1;CH;UBPGCHGGXXX;Y;Y;N;Y;N;N
30249;2025-08-04;N;;302492;30249;4;8659;Deutsche Bank (Suisse) S.A.;Place des Bergues;3;1211;Genève 1;CH;DEUTCHGGXXX;Y;Y;N;Y;N;N
30250;2025-08-04;N;;302500;30250;4;8660;GPB (Schweiz) AG;Zollikerstrasse;183;8032;Zürich;CH;RKBZCHZZXXX;Y;Y;N;N;N;N
30251;2025-08-04;N;;302511;30251;4;8661;Rothschild & Co Bank AG;;;8034;Zürich;CH;ROTACHZZXXX;Y;Y;N;Y;N;N
30252;2025-08-04;N;;302526;30252;4;8663;PKB PRIVATE BANK SA;Via Serafina Balestra;1;6900;Lugano;CH;PKBSCH22XXX;Y;Y;N;Y;N;N
30253;2025-08-04;N;;302534;30253;4;8667;EFG Bank AG;Bleicherweg;8;8022;Zürich;CH;EFGBCHZZXXX;Y;Y;N;Y;N;N
30254;2025-08-04;N;;302542;30254;4;8689;HSBC Private Bank (Suisse) SA;Quai Général-Guisan;2;1211;Genève 1;CH;BLICCHGGXXX;Y;Y;N;Y;N;N
30256;2025-08-04;N;;302563;30256;4;8700;Citibank N.A., Sioux Falls;Bleicherweg;10;8010;Zürich;CH;CITICHZZXXX;Y;Y;N;N;N;N
30259;2025-08-04;N;;302595;30259;4;8705;Société Générale;Talacker;50;8021;Zürich;CH;SGABCHZZXXX;Y;Y;N;Y;N;N
30260;2025-08-04;N;;302605;30260;4;8719;Arab Bank (Switzerland) Ltd.;Place de Longemalle;10-12;1204;Genève;CH;ARBSCHZZXXX;Y;Y;N;Y;N;N
30261;2025-08-04;N;;302610;30261;4;8721;Gonet & Cie SA;Boulevard du Théâtre;6;1211;Genève 11;CH;GONECHGGXXX;Y;Y;N;Y;N;N
30262;2025-08-04;N;;302621;30262;4;8726;Bank of America Europe DAC, Dublin, Zurich Branch;Stockerhof, Stockerstrasse;23;8002;Zürich;CH;BOFACH2XXXX;Y;Y;Y;N;N;N
30263;2025-08-04;N;;302636;30263;4;8727;Banque Cramer & Cie SA;Avenue de Miremont;22;1211;Genève 12;CH;CRAMCHGGXXX;Y;Y;N;Y;N;N
30264;2025-08-04;N;;302644;30264;4;8735;Barclays Bank (Suisse) SA;Chemin de Grange-Canal;18-20;1211;Genève 3;CH;BARCCHGGXXX;Y;Y;N;Y;N;N
30269;2025-08-04;N;;302697;30269;4;8756;Baumann & Cie KmG;St. Jakobs-Strasse;46;4002;Basel;CH;BAUMCHBBXXX;Y;Y;N;Y;N;N
30270;2025-08-04;N;;302702;30270;4;8757;Bank Vontobel AG;Gotthardstrasse;43;8022;Zürich;CH;VONTCHZZXXX;Y;Y;N;Y;N;N
30272;2025-08-04;N;;302723;30272;4;8761;Reichmuth & Co.;Rütligasse;1;6000;Luzern 7;CH;REICCH22XXX;Y;Y;N;Y;N;N
30273;2025-08-04;N;;302739;30273;4;8767;Bordier & Cie SCmA;;;1211;Genève 11;CH;BORDCHGGXXX;Y;Y;N;Y;N;N
30275;2025-08-04;N;;302755;30275;4;8770;Mirabaud & Cie SA;Boulevard Georges-Favon;29;1211;Genève 11;CH;MIRACHGGXXX;Y;Y;N;Y;N;N
30277;2025-08-04;N;;302771;30277;4;8777;Piguet Galland & Cie SA;Rue de la Plaine;14;1401;Yverdon-les-Bains;CH;PIGUCH22XXX;Y;Y;N;Y;N;N
30281;2025-08-04;N;;302819;30281;4;30281;Pfandbriefbank schweizerischer Hypothekarinstitute AG;Nansenstrasse;16;8050;Zürich;CH;;Y;Y;N;N;N;N
30283;2025-08-04;N;;302835;30283;4;8789;Habib Bank AG Zürich;Weinbergstrasse;59;8042;Zürich;CH;HBZUCHZZXXX;Y;Y;N;Y;N;N
30285;2025-08-04;N;;302851;30285;4;8797;IBKR Financial Services AG;Gubelstrasse;28;6300;Zug;CH;TMBECH22XXX;Y;Y;N;Y;N;N
30286;2025-08-04;N;;302866;30286;4;8799;InCore Bank AG;Wiesenstrasse;17;8952;Schlieren;CH;INCOCHZZXXX;Y;Y;N;Y;N;N
30288;2025-08-04;N;;302882;30288;4;8803;BENDURA BANK AG;Schaaner Strasse;27;9487;Gamprin-Bendern;LI;HYIBLI22XXX;Y;Y;N;Y;N;N
30289;2025-08-04;N;;302898;30289;4;8806;Kaiser Partner Privatbank AG;Herrengasse;23;9490;Vaduz;LI;SERBLI22XXX;Y;Y;N;N;N;N
30290;2025-08-04;N;;302907;30290;4;8811;Bank Frick AG;Landstrasse;14;9496;Balzers;LI;BFRILI22XXX;Y;Y;N;Y;N;N
30291;2025-08-04;N;;302915;30291;4;8812;SIGMA Bank AG;Feldkircher Strasse;2;9494;Schaan;LI;VOAGLI22XXX;Y;Y;N;Y;N;N
30295;2025-08-04;N;;302954;30295;4;8820;Tellco Bank AG;Bahnhofstrasse;4;6430;Schwyz;CH;DOMICHZZXXX;Y;Y;N;N;N;N
30296;2025-08-04;N;;302962;30296;4;8822;CIM Banque SA;Rue Merle d'Aubigné;16;1211;Genève 6;CH;CIMMCHGGXXX;Y;Y;N;Y;N;N
30297;2025-08-04;N;;302978;30297;4;8825;TradeXBank AG;Gartenstrasse;24;8002;Zürich;CH;TXBZCHZZXXX;Y;Y;N;N;N;N
30299;2025-08-04;N;;302999;30299;4;8827;S.P. Hinduja Banque Privée SA;Place de la Fusterie 3 bis;;1211;Genève 1;CH;ABSGCHGGXXX;Y;Y;N;Y;N;N
30308;2025-08-04;N;;303087;30005;4;230;UBS Switzerland AG;Bahnhofstrasse;45;8098;Zürich;CH;UBSWCHZH80A;Y;Y;Y;Y;N;N
30310;2025-08-04;Y;30209;;;;;;;;;;;;;;;;;
30311;2025-08-04;N;;303110;30311;4;8831;ABANCA CORPORACION BANCARIA S.A., BETANZOS;Quai des Bergues;27;1211;Genève 1;CH;CAGLCHGGXXX;Y;Y;N;N;N;N
30313;2025-08-04;N;;303136;30313;4;8838;Banque du Léman SA;Rue François-Bonivard;12;1201;Genève;CH;BLEMCHGGXXX;Y;Y;N;Y;N;N
30314;2025-08-04;N;;303144;30314;4;8839;Quilvest (Switzerland) Ltd.;Füsslistrasse;6;8001;Zürich;CH;QVCHCHZHXXX;Y;Y;N;N;N;N
30315;2025-08-04;N;;303152;30315;4;8841;Banco Itaú (Suisse) SA;Bleicherweg;30;8002;Zürich;CH;ITAUCHZZXXX;Y;N;N;N;N;N
30316;2025-08-04;N;;303168;30316;4;8842;Globalance Bank AG;Gartenstrasse;16;8002;Zürich;CH;GLBNCHZZXXX;Y;Y;N;N;N;N
30317;2025-08-04;N;;303173;30317;4;8843;Dukascopy Bank SA;Route de Pré-Bois;20;1215;Genève 15;CH;DUBACHGGXXX;Y;Y;N;Y;N;N
30318;2025-08-04;N;;303189;30318;4;8845;Helvetische Bank AG;Seefeldstrasse;215;8008;Zürich;CH;SFBFCH22XXX;Y;Y;N;Y;N;N
30319;2025-08-04;N;;303197;30319;4;8846;Aquila AG;Bahnhofstrasse;43;8001;Zürich;CH;AQULCHZZXXX;Y;Y;N;N;N;N
30321;2025-08-04;N;;303218;30321;4;83014;Sygnum Bank AG;Uetlibergstrasse;134A;8045;Zürich;CH;SYGNCHZZXXX;Y;Y;N;Y;N;N
30322;2025-08-04;N;;303223;30322;4;83018;AMINA Bank AG;Kolinplatz;15;6300;Zug;CH;SCRYCH22XXX;Y;Y;Y;Y;N;N
30324;2025-08-04;N;;303247;30324;4;8865;Remaco Asset Management AG;;;4020;Basel;CH;RMCOCHBBXXX;Y;Y;N;N;N;N
30325;2025-08-04;N;;303255;30325;4;8866;LF Finance (Suisse) SA;;;1211;Genève 3;CH;LFFSCHGGXXX;Y;Y;N;N;N;N
30326;2025-08-04;N;;303260;30326;4;8867;State Street Bank International GmbH, München, ZN Zürich;Kalanderplatz;5;8045;Zürich;CH;SSBECHZZXXX;Y;Y;N;N;N;N
30327;2025-08-04;N;;303271;30327;4;8871;Zähringer Privatbank AG;Schmiedenplatz;3;3011;Bern;CH;ZAPRCH22XXX;Y;Y;N;Y;N;N
30328;2025-08-04;N;;303286;30328;4;8899;BIZ Bank für Internationalen Zahlungsausgleich;;;4002;Basel;CH;BISBCHBBXXX;Y;Y;N;N;N;N
30329;2025-08-04;N;;303294;30329;4;83006;Industrial and Commercial Bank of China Limited;Nüschelerstrasse;1;8001;Zürich;CH;ICBKCHZZXXX;Y;Y;N;N;N;N
30330;2025-08-04;N;;303303;30330;4;83007;JL Securities SA;Rue du Rhône;60;1204;Genève;CH;JLSECHGGXXX;Y;Y;N;N;N;N
30331;2025-08-04;N;;303319;30331;4;83008;Fidurhône SA;Rue Muzy;8;1207;Genéve;CH;FIDHCHGGXXX;Y;Y;N;Y;N;N
30333;2025-08-04;N;;303335;30333;4;83011;Privatbank Bellerive AG;;;8034;Zürich;CH;PRBECHZZXXX;Y;Y;N;Y;N;N
30334;2025-08-04;N;;303340;30334;4;30334;Yapeal AG;Max-Hoegger-Strasse;6;8048;Zürich;CH;;Y;Y;N;N;N;N
30520;2025-08-04;N;;305209;30520;4;89095;Citibank N.A.;Canada Square / Canary Wharf;;E14 5LB;London;GB;CITIGB2LXXX;Y;Y;Y;N;N;N
30700;2025-08-04;N;;307004;30700;4;700;Zürcher Kantonalbank;;;8010;Zürich;CH;ZKBKCHZZ80A;Y;Y;Y;Y;N;N
30761;2025-08-04;N;;307615;30761;4;761;Aargauische Kantonalbank;Bahnhofplatz;1;5001;Aarau;CH;KBAGCH22XXX;Y;Y;Y;Y;N;N
30763;2025-08-04;N;;307631;30763;4;763;Appenzeller Kantonalbank;;;9050;Appenzell;CH;AIKACH22XXX;Y;Y;Y;Y;N;N
30764;2025-08-04;N;;307646;30764;4;764;Banca dello Stato del Cantone Ticino;Viale H. Guisan;5;6501;Bellinzona;CH;BSCTCH22XXX;Y;Y;Y;Y;N;N
30765;2025-08-04;N;;307654;30765;4;765;Banque Cantonale du Valais;Place des Cèdres;8;1951;Sion/Sitten;CH;BCVSCH2LXXX;Y;Y;Y;Y;N;N
30766;2025-08-04;N;;307662;30766;4;766;Banque Cantonale Neuchâteloise;;;2001;Neuchâtel;CH;BCNNCH22XXX;Y;Y;Y;Y;N;N
30767;2025-08-04;N;;307678;30767;4;767;Banque Cantonale Vaudoise;St-François;;1001;Lausanne;CH;BCVLCH2LXXX;Y;Y;Y;Y;N;N
30768;2025-08-04;N;;307683;30768;4;768;Banque Cantonale de Fribourg;Bd de Pérolles;1;1701;Fribourg;CH;BEFRCH22XXX;Y;Y;Y;Y;N;N
30769;2025-08-04;N;;307699;30769;4;769;Basellandschaftliche Kantonalbank;;;4410;Liestal;CH;BLKBCH22XXX;Y;Y;Y;Y;N;N
30770;2025-08-04;N;;307706;30770;4;770;Basler Kantonalbank;Aeschen;;4002;Basel;CH;BKBBCHBBXXX;Y;Y;Y;Y;N;N
30773;2025-08-04;N;;307738;30773;4;773;Glarner Kantonalbank;;;8750;Glarus;CH;GLKBCH22XXX;Y;Y;Y;Y;N;N
30774;2025-08-04;N;;307743;30774;4;774;Graubündner Kantonalbank;;;7001;Chur;CH;GRKBCH2270A;Y;Y;Y;Y;N;N
30777;2025-08-04;N;;307775;30777;4;777;Schwyzer Kantonalbank;Bahnhofstrasse;3;6431;Schwyz;CH;KBSZCH22XXX;Y;Y;Y;Y;N;N
30778;2025-08-04;N;;307780;30778;4;778;Luzerner Kantonalbank AG;Pilatusstrasse;12;6002;Luzern;CH;LUKBCH2260A;Y;Y;Y;Y;N;N
30779;2025-08-04;N;;307791;30779;4;779;Nidwaldner Kantonalbank;Stansstaderstrasse;54;6371;Stans;CH;NIKACH22XXX;Y;Y;Y;Y;N;N
30780;2025-08-04;N;;307809;30780;4;780;Obwaldner Kantonalbank;Im Feld;2;6060;Sarnen;CH;OBWKCH22XXX;Y;Y;Y;Y;N;N
30781;2025-08-04;N;;307817;30781;4;781;St. Galler Kantonalbank AG;;;9001;St. Gallen;CH;KBSGCH22XXX;Y;Y;Y;Y;N;N
30782;2025-08-04;N;;307825;30782;4;782;Schaffhauser Kantonalbank;Vorstadt;53;8201;Schaffhausen;CH;SHKBCH2SXXX;Y;Y;Y;Y;N;N
30784;2025-08-04;N;;307841;30784;4;784;Thurgauer Kantonalbank;;;8570;Weinfelden;CH;KBTGCH22XXX;Y;Y;Y;Y;N;N
30785;2025-08-04;N;;307856;30785;4;785;Urner Kantonalbank;;;6460;Altdorf UR;CH;URKNCH22XXX;Y;Y;Y;Y;N;N
30787;2025-08-04;N;;307872;30787;4;787;Zuger Kantonalbank;;;6301;Zug;CH;KBZGCH22XXX;Y;Y;Y;Y;N;N
